#Date,amazon,google
#Date,amazon,google
30-12-2015,691.890000,776.600000
09-12-2015,678.000000,759.170000
26-01-2016,603.450000,713.850000
29-07-2015,530.920000,628.800000
21-04-2015,293.482500,419.257800
16-06-2015,318.112500,417.436000
19-05-2015,424.870000,533.980000
04-09-2015,393.143500,468.000000
03-12-2015,679.440000,766.010000
27-01-2016,475.572100,563.799300
01-02-2016,578.150000,750.460000
05-06-2015,335.134800,429.080000
10-09-2015,396.665500,472.087000
25-08-2015,487.490000,614.910000
21-09-2015,419.134100,507.520000
15-01-2016,434.902400,553.832000
04-03-2015,385.710000,571.870000
04-02-2015,283.120200,423.392000
10-07-2015,440.490000,526.290000
06-03-2015,308.416000,454.155200
20-01-2016,434.557200,550.888000
10-04-2015,384.310000,542.290000
07-05-2015,424.150000,523.990000
10-08-2015,417.530800,492.399600
09-06-2015,334.138400,416.772400
02-03-2015,304.680000,420.397500
22-01-2016,453.322100,571.644000
17-02-2015,377.720000,546.830000
22-10-2015,562.700000,646.700000
03-08-2015,413.836500,469.005000
29-10-2015,617.700000,710.500000
24-06-2015,347.076600,415.800000
06-02-2015,374.870000,527.640000
20-02-2015,378.620000,543.130000
26-02-2015,299.574600,429.135900
17-08-2015,398.467500,492.600000
15-05-2015,428.000000,539.180000
17-06-2015,428.360000,529.370000
03-11-2015,629.530000,718.860000
01-12-2015,673.750000,747.110000
16-04-2015,383.690000,529.900000
23-04-2015,390.210000,541.000000
16-09-2015,521.980000,635.470000
31-07-2015,420.490200,498.790200
14-10-2015,551.340000,653.210000
15-10-2015,410.812500,523.728000
06-08-2015,539.300000,645.000000
18-12-2015,668.650000,746.510000
20-08-2015,530.390000,655.460000
28-08-2015,393.300000,506.256000
10-02-2015,371.190000,529.300000
26-10-2015,602.300000,701.550000
27-07-2015,401.090000,490.590000
03-06-2015,434.400000,539.910000
07-07-2015,435.680000,523.130000
20-03-2015,376.290000,561.650000
28-05-2015,429.710000,538.010000
14-07-2015,462.320000,546.760000
02-07-2015,437.000000,521.080000
16-03-2015,370.380000,550.950000
29-04-2015,328.597500,429.366600
23-02-2015,383.440000,536.050000
09-02-2015,281.960000,406.560000
04-06-2015,434.400000,537.760000
08-07-2015,434.350000,521.050000
06-05-2015,421.430000,531.240000
23-09-2015,538.300000,622.050000
19-01-2016,577.090000,703.300000
15-09-2015,523.250000,626.700000
16-07-2015,465.500000,565.120000
11-02-2015,296.984000,428.240000
19-10-2015,570.760000,661.180000
30-04-2015,427.110000,547.870000
01-09-2015,499.140000,602.360000
08-09-2015,508.690000,612.490000
21-08-2015,390.667200,499.028400
25-06-2015,337.313900,425.707300
05-08-2015,538.800000,634.330000
03-03-2015,299.481000,456.360000
15-12-2015,665.030000,753.000000
15-06-2015,337.851400,396.000000
10-12-2015,525.816100,579.694500
05-03-2015,385.610000,575.020000
31-08-2015,516.440000,627.540000
28-09-2015,520.020000,610.340000
18-05-2015,332.280000,420.287900
13-02-2015,378.410000,543.350000
18-03-2015,369.970000,552.500000
04-05-2015,335.592000,425.438700
08-01-2016,619.660000,731.450000
24-12-2015,663.350000,749.550000
06-01-2016,622.000000,730.000000
05-11-2015,647.100000,729.470000
22-04-2015,391.910000,534.400000
16-10-2015,565.270000,664.110000
24-03-2015,284.232400,438.796800
02-10-2015,512.990000,607.200000
25-09-2015,542.570000,629.770000
01-10-2015,398.580000,468.444900
28-07-2015,536.000000,632.830000
30-11-2015,675.900000,748.810000
16-11-2015,512.736000,565.324000
07-08-2015,529.160000,640.230000
26-08-2015,484.020000,610.350000
10-03-2015,283.087500,451.400000
01-07-2015,439.350000,524.730000
27-10-2015,608.600000,707.380000
09-03-2015,378.400000,566.860000
14-09-2015,397.080000,488.046000
11-03-2015,370.610000,555.140000
15-04-2015,384.650000,528.700000
08-04-2015,374.660000,538.380000
12-02-2015,296.329000,424.427500
05-02-2015,366.000000,523.790000
21-07-2015,365.925000,511.063800
22-06-2015,437.000000,539.590000
24-08-2015,463.580000,573.000000
17-11-2015,514.013500,576.139100
18-08-2015,411.980800,529.520000
18-06-2015,430.300000,531.000000
12-10-2015,410.369600,507.251100
08-06-2015,425.620000,533.310000
28-04-2015,438.510000,554.640000
04-11-2015,489.652800,563.160000
24-11-2015,519.087800,594.080000
15-07-2015,463.040000,560.130000
14-08-2015,396.187500,504.357700
29-09-2015,506.000000,597.280000
27-08-2015,513.710000,639.400000
27-05-2015,427.450000,532.800000
16-12-2015,530.848000,577.500000
18-09-2015,534.620000,636.790000
24-02-2015,378.650000,530.000000
27-03-2015,367.110000,553.000000
09-09-2015,419.200000,496.976000
30-10-2015,626.010000,715.730000
21-01-2016,573.580000,702.180000
08-05-2015,344.600000,413.220500
20-04-2015,378.550000,525.600000
17-04-2015,382.630000,528.660000
13-10-2015,546.260000,643.150000
01-04-2015,290.238000,411.450000
29-01-2016,571.980000,731.530000
12-03-2015,368.820000,553.510000
24-04-2015,439.000000,566.100000
28-10-2015,489.840000,558.790700
17-12-2015,680.000000,762.420000
02-09-2015,505.090000,605.590000
22-05-2015,431.550000,540.150000
06-04-2015,370.100000,532.220000
02-11-2015,627.130000,711.060000
31-12-2015,686.080000,769.500000
14-04-2015,383.510000,536.250000
06-11-2015,655.000000,731.500000
30-06-2015,343.018000,405.035400
17-03-2015,371.110000,551.710000
23-12-2015,666.500000,753.470000
06-07-2015,435.230000,519.500000
26-03-2015,291.976100,446.072000
23-11-2015,671.500000,757.450000
12-08-2015,523.750000,663.080000
09-11-2015,658.650000,730.200000
18-11-2015,646.510000,727.580000
27-11-2015,680.800000,748.460000
11-06-2015,432.290000,538.420000
07-04-2015,376.150000,538.080000
11-11-2015,663.250000,732.460000
12-01-2016,625.250000,721.680000
23-07-2015,491.660000,661.270000
11-01-2016,612.480000,716.610000
24-07-2015,578.990000,647.000000
25-03-2015,296.384300,450.695000
25-11-2015,519.750000,583.549200
06-10-2015,545.500000,638.840000
25-01-2016,597.990000,723.580000
10-06-2015,332.638800,418.194400
19-08-2015,410.979800,518.714000
17-07-2015,477.700000,649.000000
26-05-2015,328.174000,419.733600
13-03-2015,297.216000,442.800000
13-05-2015,429.980000,530.560000
21-05-2015,428.000000,537.950000
03-02-2016,553.500000,770.220000
