#Date,amazon,google
#Date,amazon,google
05-02-2015,366.000000,523.790000
11-12-2015,677.279200,748.571600
30-06-2015,434.200000,526.020000
27-04-2015,443.860000,563.390000
03-08-2015,537.450000,625.340000
12-01-2016,625.250000,721.680000
05-06-2015,429.660000,536.350000
26-03-2015,369.590000,557.590000
21-08-2015,507.360000,639.780000
01-09-2015,499.140000,602.360000
21-12-2015,668.500000,746.130000
24-02-2015,378.650000,530.000000
01-02-2016,578.150000,750.460000
03-09-2015,514.500000,617.000000
22-07-2015,485.990000,660.890000
10-06-2015,426.460000,529.360000
18-03-2015,369.970000,552.500000
27-07-2015,527.750000,621.000000
16-03-2015,370.380000,550.950000
19-08-2015,533.740000,656.600000
02-10-2015,512.990000,607.200000
06-07-2015,435.230000,519.500000
27-02-2015,384.000000,554.240000
06-08-2015,539.300000,645.000000
24-08-2015,463.580000,573.000000
14-01-2016,580.250000,705.380000
10-07-2015,440.490000,526.290000
06-01-2016,622.000000,730.000000
30-12-2015,691.890000,776.600000
03-06-2015,434.400000,539.910000
30-07-2015,527.650000,630.000000
19-10-2015,576.467600,667.791800
30-11-2015,675.900000,748.810000
03-11-2015,629.530000,718.860000
18-11-2015,646.510000,727.580000
08-04-2015,374.660000,538.380000
11-05-2015,432.510000,538.370000
15-01-2016,583.684800,719.981600
08-06-2015,425.620000,554.642400
06-03-2015,385.520000,574.880000
10-09-2015,515.150000,613.100000
17-07-2015,477.700000,649.000000
27-11-2015,680.800000,748.460000
25-01-2016,609.949800,723.580000
04-01-2016,689.104500,772.720000
20-11-2015,663.950000,746.530000
06-02-2015,374.870000,527.640000
19-01-2016,577.090000,703.300000
04-03-2015,385.710000,571.870000
13-04-2015,383.530000,538.410000
06-04-2015,373.801000,553.508800
16-07-2015,465.500000,565.120000
06-10-2015,545.500000,638.840000
26-05-2015,426.200000,538.120000
17-11-2015,650.650000,729.290000
10-02-2015,371.190000,529.300000
19-03-2015,373.870000,559.390000
17-04-2015,382.630000,528.660000
05-08-2015,538.800000,634.330000
20-03-2015,376.290000,561.650000
09-07-2015,434.900000,523.120000
26-01-2016,603.450000,713.850000
28-10-2015,612.300000,707.330000
02-02-2016,570.000000,784.500000
28-12-2015,665.560000,752.920000
21-10-2015,592.063500,680.316000
23-07-2015,491.660000,661.270000
29-05-2015,427.230000,537.370000
20-05-2015,420.600000,538.490000
04-12-2015,666.000000,753.100000
10-12-2015,665.590000,752.850000
01-05-2015,423.820000,538.430000
10-04-2015,384.310000,542.290000
12-03-2015,368.820000,553.510000
20-07-2015,492.570000,659.240000
11-03-2015,370.610000,555.140000
23-10-2015,617.680000,727.500000
17-06-2015,428.360000,529.370000
27-03-2015,385.465500,575.120000
28-05-2015,429.710000,538.010000
13-05-2015,429.980000,530.560000
13-02-2015,382.194100,521.616000
22-09-2015,539.710000,627.000000
24-12-2015,663.350000,749.550000
08-12-2015,663.130000,757.890000
07-01-2016,621.800000,730.310000
30-04-2015,427.110000,547.870000
24-09-2015,530.550000,616.640000
20-08-2015,525.086100,675.123800
25-06-2015,438.070000,538.870000
