#Date,amazon,google
#Date,amazon,google
03-08-2015,537.450000,625.340000
03-06-2015,260.640000,302.349600
16-03-2015,218.524200,319.551000
30-06-2015,434.200000,526.020000
26-01-2016,343.966500,392.617500
07-01-2016,366.862000,430.882900
27-10-2015,334.730000,410.280400
11-09-2015,521.070000,619.750000
14-10-2015,308.750400,372.329700
03-12-2015,679.440000,766.010000
29-12-2015,400.008200,421.679500
20-07-2015,492.570000,659.240000
19-01-2016,577.090000,703.300000
15-09-2015,308.717500,344.685000
05-06-2015,429.660000,536.350000
13-01-2016,620.880000,730.850000
21-04-2015,226.959800,295.630500
09-04-2015,220.782800,297.566500
19-08-2015,533.740000,656.600000
05-05-2015,422.850000,538.210000
14-08-2015,306.385000,386.455900
07-05-2015,424.150000,523.990000
24-07-2015,347.394000,381.730000
05-08-2015,538.800000,634.330000
07-04-2015,376.150000,538.080000
04-08-2015,529.690000,628.420000
26-06-2015,260.638400,295.493000
24-11-2015,674.140000,752.000000
28-08-2015,294.975000,379.692000
27-07-2015,527.750000,621.000000
31-03-2015,209.014400,313.500000
11-01-2016,612.480000,716.610000
26-02-2015,211.238500,304.197600
03-09-2015,282.975000,351.690000
08-09-2015,295.040200,342.994400
10-06-2015,234.553000,307.028800
20-03-2015,214.485300,336.990000
10-02-2015,371.190000,529.300000
20-11-2015,391.730500,418.056800
02-11-2015,627.130000,711.060000
23-10-2015,617.680000,727.500000
10-11-2015,653.000000,724.400000
16-11-2015,640.920000,715.600000
17-09-2015,316.188000,382.674000
24-06-2015,249.183200,318.600000
30-03-2015,371.870000,551.620000
27-05-2015,427.450000,532.800000
12-05-2015,241.404800,297.696000
06-04-2015,214.658000,303.365400
25-03-2015,375.170000,570.500000
17-12-2015,387.600000,449.827800
25-08-2015,487.490000,614.910000
08-07-2015,256.266500,296.998500
09-11-2015,382.017000,401.610000
30-04-2015,427.110000,547.870000
07-12-2015,404.844000,445.306600
23-07-2015,280.246200,383.536600
30-07-2015,295.484000,378.000000
09-02-2015,371.000000,528.000000
25-01-2016,597.990000,723.580000
16-10-2015,327.856600,378.542700
02-09-2015,505.090000,605.590000
31-07-2015,296.499500,353.572800
17-04-2015,218.099100,306.622800
13-08-2015,527.370000,659.320000
29-06-2015,256.638200,299.255700
21-05-2015,235.400000,317.390500
21-07-2015,487.900000,655.210000
09-03-2015,378.400000,566.860000
17-02-2015,377.720000,546.830000
17-07-2015,281.843000,376.420000
12-10-2015,539.960000,642.090000
25-09-2015,320.116300,371.564300
15-01-2016,572.240000,692.290000
17-03-2015,371.110000,551.710000
22-10-2015,562.700000,646.700000
25-02-2015,377.270000,535.900000
04-05-2015,424.800000,538.530000
19-11-2015,664.990000,738.740000
24-09-2015,291.802500,345.318400
09-06-2015,422.960000,527.560000
07-08-2015,529.160000,640.230000
28-04-2015,263.106000,327.237600
05-11-2015,375.318000,408.503200
11-05-2015,432.510000,538.370000
10-09-2015,515.150000,613.100000
26-08-2015,290.412000,354.003000
26-10-2015,602.300000,701.550000
29-09-2015,506.000000,597.280000
04-02-2015,358.380000,529.240000
22-04-2015,235.146000,315.296000
18-05-2015,426.000000,532.010000
20-04-2015,208.202500,310.104000
24-08-2015,254.969000,343.800000
27-04-2015,443.860000,563.390000
20-02-2015,212.027200,315.015400
06-03-2015,223.601600,316.184000
