#Date,amazon,google
#Date,amazon,google
22-09-2015,372.399900,407.550000
02-09-2015,505.090000,605.590000
19-02-2015,373.490000,538.040000
17-12-2015,442.000000,518.445600
03-12-2015,679.440000,766.010000
21-05-2015,299.600000,376.565000
08-06-2015,293.677800,351.984600
24-02-2015,378.650000,530.000000
08-12-2015,663.130000,757.890000
05-02-2015,366.000000,523.790000
13-05-2015,279.487000,355.475200
27-11-2015,449.328000,516.437400
25-11-2015,465.750000,486.291000
20-03-2015,376.290000,561.650000
20-11-2015,458.125500,500.175100
14-08-2015,528.250000,655.010000
23-04-2015,269.244900,373.290000
13-01-2016,620.880000,730.850000
30-11-2015,675.900000,748.810000
21-12-2015,467.950000,514.829700
12-05-2015,297.445200,356.172000
19-08-2015,368.280600,426.790000
05-08-2015,538.800000,634.330000
17-11-2015,650.650000,729.290000
14-01-2016,377.162500,479.658400
17-02-2015,264.404000,360.907800
06-10-2015,545.500000,638.840000
20-07-2015,492.570000,659.240000
10-12-2015,665.590000,752.850000
02-02-2016,387.600000,541.305000
28-12-2015,432.614000,489.398000
16-09-2015,354.946400,444.829000
24-08-2015,305.962800,395.370000
27-03-2015,367.110000,553.000000
22-05-2015,302.085000,361.900500
17-09-2015,363.616200,440.075100
08-04-2015,247.275600,366.098400
30-07-2015,358.802000,422.100000
09-09-2015,524.000000,621.220000
22-07-2015,485.990000,660.890000
05-06-2015,429.660000,536.350000
24-04-2015,439.000000,566.100000
14-04-2015,249.281500,348.562500
15-10-2015,547.750000,654.660000
25-08-2015,487.490000,614.910000
09-03-2015,378.400000,566.860000
19-06-2015,286.169000,376.047000
31-07-2015,539.090000,631.380000
05-03-2015,266.070900,402.514000
24-11-2015,674.140000,752.000000
04-01-2016,656.290000,743.000000
06-04-2015,370.100000,532.220000
28-05-2015,429.710000,538.010000
27-10-2015,413.848000,459.797000
02-03-2015,262.786500,364.344500
11-06-2015,432.290000,538.420000
27-02-2015,384.000000,554.240000
29-01-2016,571.980000,731.530000
11-02-2015,371.230000,535.300000
19-03-2015,373.870000,559.390000
09-12-2015,678.000000,759.170000
24-09-2015,530.550000,616.640000
06-05-2015,421.430000,531.240000
23-10-2015,617.680000,727.500000
