#Date,amazon,google
#Date,amazon,google
03-08-2015,537.450000,625.340000
13-10-2015,546.260000,643.150000
10-06-2015,426.460000,529.360000
23-02-2015,345.096000,477.084500
11-02-2015,371.230000,535.300000
22-06-2015,437.000000,539.590000
24-06-2015,444.970000,540.000000
17-12-2015,680.000000,762.420000
07-01-2016,621.800000,730.310000
12-08-2015,471.375000,583.510400
26-03-2015,369.590000,557.590000
13-05-2015,429.980000,530.560000
29-12-2015,677.980000,766.690000
12-05-2015,431.080000,531.600000
20-07-2015,433.461600,593.316000
16-10-2015,565.270000,664.110000
15-07-2015,463.040000,560.130000
29-04-2015,426.750000,550.470000
29-07-2015,530.920000,628.800000
02-04-2015,370.500000,540.850000
21-12-2015,668.500000,746.130000
10-09-2015,515.150000,613.100000
10-12-2015,665.590000,752.850000
14-04-2015,383.510000,536.250000
15-09-2015,523.250000,626.700000
02-03-2015,380.850000,560.530000
03-03-2015,345.555000,501.996000
26-01-2016,603.450000,713.850000
13-04-2015,383.530000,538.410000
06-10-2015,545.500000,638.840000
09-11-2015,658.650000,730.200000
04-11-2015,546.151200,642.580000
20-04-2015,378.550000,525.600000
02-10-2015,512.990000,607.200000
07-12-2015,674.740000,767.770000
17-11-2015,650.650000,729.290000
25-11-2015,675.000000,748.140000
11-01-2016,612.480000,716.610000
27-11-2015,680.800000,748.460000
17-02-2015,377.720000,546.830000
21-07-2015,487.900000,655.210000
26-02-2015,384.070000,543.210000
15-01-2016,572.240000,692.290000
19-11-2015,664.990000,738.740000
10-07-2015,440.490000,526.290000
15-05-2015,372.360000,474.478400
11-03-2015,370.610000,555.140000
06-04-2015,370.100000,532.220000
25-03-2015,330.149600,502.040000
30-10-2015,626.010000,715.730000
19-03-2015,373.870000,559.390000
05-06-2015,429.660000,536.350000
12-11-2015,673.000000,731.000000
04-09-2015,497.650000,600.000000
01-07-2015,439.350000,524.730000
11-11-2015,663.250000,732.460000
06-08-2015,463.798000,561.150000
08-04-2015,374.660000,538.380000
26-06-2015,441.760000,537.260000
31-12-2015,686.080000,769.500000
10-11-2015,653.000000,724.400000
26-05-2015,426.200000,538.120000
13-08-2015,527.370000,659.320000
28-09-2015,520.020000,610.340000
27-03-2015,367.110000,553.000000
31-03-2015,373.240000,550.000000
19-02-2015,373.490000,538.040000
12-02-2015,375.100000,537.250000
03-11-2015,560.281700,625.408200
27-08-2015,513.710000,639.400000
18-02-2015,375.420000,541.400000
21-09-2015,544.330000,634.400000
24-09-2015,530.550000,616.640000
18-06-2015,430.300000,531.000000
04-03-2015,385.710000,571.870000
28-08-2015,445.050000,550.553400
14-10-2015,551.340000,653.210000
14-07-2015,416.088000,470.213600
23-04-2015,339.482700,476.080000
04-12-2015,666.000000,753.100000
02-07-2015,437.000000,521.080000
04-08-2015,529.690000,628.420000
04-05-2015,424.800000,538.530000
11-05-2015,432.510000,538.370000
17-03-2015,371.110000,551.710000
06-05-2015,421.430000,531.240000
29-10-2015,617.700000,710.500000
27-02-2015,337.920000,482.188800
28-05-2015,429.710000,538.010000
01-02-2016,578.150000,750.460000
29-01-2016,509.062200,643.746400
16-09-2015,521.980000,635.470000
06-07-2015,435.230000,519.500000
22-12-2015,593.478700,676.485000
09-06-2015,422.960000,527.560000
25-02-2015,377.270000,535.900000
13-07-2015,448.290000,532.880000
19-08-2015,533.740000,656.600000
11-08-2015,523.650000,669.200000
24-12-2015,583.748000,644.613000
21-08-2015,507.360000,639.780000
05-08-2015,538.800000,634.330000
24-07-2015,578.990000,647.000000
29-05-2015,427.230000,537.370000
16-04-2015,383.690000,529.900000
19-05-2015,424.870000,533.980000
05-01-2016,646.860000,746.450000
07-07-2015,435.680000,523.130000
01-04-2015,372.100000,548.600000
02-06-2015,430.070000,532.930000
24-03-2015,373.990000,562.560000
17-08-2015,531.290000,656.800000
30-12-2015,691.890000,776.600000
13-01-2016,620.880000,730.850000
24-04-2015,373.150000,503.829000
01-05-2015,377.199800,484.587000
11-09-2015,458.541600,532.985000
03-12-2015,679.440000,766.010000
28-01-2016,541.449300,628.331400
07-08-2015,529.160000,640.230000
07-04-2015,376.150000,538.080000
25-08-2015,487.490000,614.910000
30-06-2015,434.200000,526.020000
23-07-2015,491.660000,661.270000
17-07-2015,477.700000,649.000000
24-11-2015,599.984600,661.760000
31-07-2015,539.090000,631.380000
10-08-2015,528.520000,639.480000
23-03-2015,378.070000,560.430000
06-03-2015,331.547200,511.643200
27-01-2016,601.990000,713.670000
22-01-2016,588.730000,723.600000
14-08-2015,470.142500,576.408800
20-02-2015,325.613200,477.954400
28-07-2015,536.000000,632.830000
20-11-2015,564.357500,671.877000
05-03-2015,385.610000,575.020000
21-10-2015,563.870000,654.150000
20-01-2016,564.360000,688.610000
23-10-2015,549.735200,618.375000
06-01-2016,622.000000,730.000000
03-06-2015,373.584000,475.120800
08-05-2015,387.675000,461.519000
22-05-2015,431.550000,540.150000
04-02-2015,322.542000,471.023600
29-09-2015,506.000000,597.280000
24-02-2015,378.650000,530.000000
15-12-2015,665.030000,753.000000
13-03-2015,371.520000,553.500000
06-02-2015,374.870000,527.640000
09-03-2015,340.560000,498.836800
08-01-2016,619.660000,731.450000
12-03-2015,368.820000,553.510000
20-05-2015,420.600000,538.490000
19-06-2015,440.260000,537.210000
14-01-2016,580.250000,705.380000
21-04-2015,391.310000,537.510000
15-06-2015,427.660000,528.000000
05-02-2015,366.000000,523.790000
15-10-2015,547.750000,654.660000
18-09-2015,534.620000,636.790000
19-01-2016,577.090000,703.300000
08-06-2015,425.620000,533.310000
13-02-2015,378.410000,543.350000
05-11-2015,647.100000,729.470000
22-04-2015,391.910000,534.400000
25-01-2016,597.990000,723.580000
12-01-2016,625.250000,721.680000
25-06-2015,381.120900,468.816900
02-02-2016,570.000000,784.500000
20-08-2015,530.390000,655.460000
02-11-2015,627.130000,711.060000
12-06-2015,431.250000,531.600000
23-09-2015,538.300000,622.050000
06-11-2015,655.000000,731.500000
17-09-2015,526.980000,637.790000
01-09-2015,499.140000,602.360000
29-06-2015,434.980000,525.010000
09-02-2015,330.190000,454.080000
19-10-2015,485.146000,588.450200
10-03-2015,377.450000,564.250000
22-09-2015,539.710000,627.000000
21-01-2016,573.580000,702.180000
17-04-2015,382.630000,528.660000
21-05-2015,428.000000,537.950000
11-12-2015,651.230000,741.160000
27-04-2015,443.860000,563.390000
05-05-2015,422.850000,538.210000
18-08-2015,481.536000,569.234000
02-09-2015,429.326500,514.751500
18-12-2015,668.650000,746.510000
18-11-2015,568.928800,640.270400
28-10-2015,538.824000,636.597000
14-12-2015,641.750000,741.790000
14-05-2015,429.450000,533.770000
08-12-2015,663.130000,757.890000
23-12-2015,579.855000,647.984200
04-06-2015,434.400000,537.760000
23-06-2015,435.590000,539.640000
30-11-2015,675.900000,748.810000
16-12-2015,663.560000,750.000000
17-06-2015,428.360000,529.370000
22-07-2015,485.990000,660.890000
09-04-2015,342.594000,486.927000
12-10-2015,480.564400,545.776500
28-12-2015,665.560000,752.920000
27-05-2015,380.430500,463.536000
09-07-2015,434.900000,523.120000
20-03-2015,376.290000,561.650000
26-10-2015,602.300000,701.550000
18-03-2015,369.970000,552.500000
16-11-2015,640.920000,715.600000
31-08-2015,516.440000,627.540000
04-01-2016,557.846500,661.270000
09-12-2015,678.000000,759.170000
24-08-2015,412.586200,509.970000
14-09-2015,529.440000,625.700000
23-11-2015,671.500000,757.450000
25-09-2015,477.461600,547.899900
16-06-2015,424.150000,528.400000
02-12-2015,681.000000,768.900000
10-04-2015,384.310000,542.290000
08-09-2015,508.690000,612.490000
30-03-2015,330.964300,479.909400
01-10-2015,511.000000,608.370000
28-04-2015,438.510000,554.640000
16-03-2015,370.380000,550.950000
08-07-2015,434.350000,521.050000
30-07-2015,527.650000,630.000000
22-10-2015,562.700000,646.700000
30-04-2015,427.110000,547.870000
09-09-2015,524.000000,621.220000
18-05-2015,426.000000,532.010000
13-11-2015,663.570000,729.170000
11-06-2015,432.290000,538.420000
03-09-2015,447.615000,555.300000
01-12-2015,586.162500,649.985700
27-07-2015,527.750000,621.000000
16-07-2015,465.500000,565.120000
20-10-2015,572.000000,664.040000
10-02-2015,371.190000,529.300000
07-05-2015,424.150000,523.990000
27-10-2015,608.600000,707.380000
15-04-2015,346.185000,475.830000
30-09-2015,439.732800,542.952000
01-06-2015,430.400000,536.790000
26-08-2015,484.020000,610.350000
03-02-2016,553.500000,770.220000
