#Date,amazon,google
#Date,amazon,google
24-02-2015,302.920000,408.100000
12-01-2016,625.250000,721.680000
05-02-2015,366.000000,523.790000
09-09-2015,524.000000,621.220000
11-03-2015,277.957500,444.112000
24-11-2015,505.605000,586.560000
10-07-2015,440.490000,526.290000
03-12-2015,679.440000,766.010000
06-08-2015,404.475000,490.200000
27-02-2015,384.000000,554.240000
17-06-2015,428.360000,529.370000
09-02-2015,293.090000,396.000000
28-08-2015,517.500000,632.820000
27-08-2015,513.710000,639.400000
05-08-2015,538.800000,634.330000
08-12-2015,663.130000,757.890000
16-09-2015,521.980000,635.470000
25-08-2015,487.490000,614.910000
09-03-2015,378.400000,566.860000
05-11-2015,647.100000,729.470000
11-11-2015,530.600000,585.968000
16-06-2015,424.150000,528.400000
04-02-2015,358.380000,529.240000
13-11-2015,663.570000,729.170000
02-09-2015,505.090000,605.590000
18-11-2015,517.208000,574.788200
15-05-2015,428.000000,539.180000
16-11-2015,499.917600,543.856000
21-12-2015,668.500000,746.130000
23-10-2015,617.680000,727.500000
08-07-2015,347.480000,395.998000
14-04-2015,383.510000,536.250000
26-03-2015,369.590000,557.590000
24-06-2015,333.727500,426.600000
10-04-2015,384.310000,542.290000
19-02-2015,373.490000,538.040000
28-10-2015,612.300000,707.330000
22-06-2015,437.000000,539.590000
15-04-2015,384.650000,528.700000
08-06-2015,425.620000,533.310000
16-04-2015,383.690000,529.900000
10-02-2015,282.104400,412.854000
18-03-2015,281.177200,425.425000
12-03-2015,368.820000,553.510000
29-05-2015,324.694800,403.027500
23-07-2015,491.660000,661.270000
06-01-2016,622.000000,730.000000
03-11-2015,629.530000,718.860000
24-03-2015,373.990000,562.560000
04-06-2015,434.400000,537.760000
11-05-2015,432.510000,538.370000
11-01-2016,459.360000,558.955800
07-01-2016,621.800000,730.310000
25-02-2015,301.816000,418.002000
28-07-2015,536.000000,632.830000
18-12-2015,668.650000,746.510000
11-12-2015,514.471700,585.516400
25-03-2015,285.129200,456.400000
13-01-2016,620.880000,730.850000
15-09-2015,418.600000,470.025000
02-06-2015,430.070000,532.930000
30-04-2015,427.110000,547.870000
02-02-2016,444.600000,611.910000
29-04-2015,426.750000,550.470000
11-06-2015,432.290000,538.420000
12-02-2015,375.100000,537.250000
05-06-2015,429.660000,536.350000
07-07-2015,435.680000,523.130000
22-07-2015,485.990000,660.890000
27-05-2015,427.450000,532.800000
25-01-2016,597.990000,723.580000
09-07-2015,434.900000,523.120000
22-05-2015,431.550000,540.150000
06-05-2015,421.430000,531.240000
19-11-2015,512.042300,554.055000
30-03-2015,371.870000,551.620000
29-09-2015,506.000000,597.280000
18-06-2015,430.300000,531.000000
20-07-2015,492.570000,659.240000
16-03-2015,370.380000,550.950000
02-07-2015,332.120000,406.442400
04-05-2015,424.800000,538.530000
14-08-2015,528.250000,655.010000
26-05-2015,426.200000,538.120000
13-02-2015,291.375700,429.246500
02-11-2015,627.130000,711.060000
20-08-2015,530.390000,655.460000
24-08-2015,347.685000,446.940000
29-07-2015,530.920000,628.800000
27-01-2016,601.990000,713.670000
01-10-2015,383.250000,468.444900
30-12-2015,691.890000,776.600000
15-07-2015,463.040000,560.130000
08-01-2016,619.660000,731.450000
15-01-2016,457.792000,533.063300
21-08-2015,390.667200,486.232800
07-08-2015,529.160000,640.230000
21-07-2015,487.900000,655.210000
