#Date,amazon,google
#Date,amazon,google
06-05-2015,295.001000,361.243200
03-08-2015,354.717000,406.471000
28-05-2015,429.710000,538.010000
14-12-2015,641.750000,741.790000
08-09-2015,508.690000,612.490000
01-04-2015,372.100000,548.600000
23-12-2015,466.550000,512.359600
28-07-2015,536.000000,632.830000
18-03-2015,258.979000,375.700000
18-06-2015,430.300000,531.000000
14-05-2015,429.450000,533.770000
10-09-2015,515.150000,613.100000
20-07-2015,492.570000,659.240000
07-07-2015,435.680000,523.130000
04-06-2015,434.400000,537.760000
01-09-2015,499.140000,602.360000
18-12-2015,668.650000,746.510000
10-02-2015,371.190000,529.300000
15-09-2015,340.112500,413.622000
09-06-2015,422.960000,527.560000
02-07-2015,284.050000,349.123600
08-05-2015,430.750000,536.650000
05-05-2015,422.850000,538.210000
27-04-2015,443.860000,563.390000
25-03-2015,247.612200,382.235000
07-04-2015,376.150000,538.080000
13-03-2015,371.520000,553.500000
02-12-2015,469.890000,530.541000
23-11-2015,671.500000,757.450000
05-02-2015,237.900000,356.177200
02-03-2015,380.850000,560.530000
23-03-2015,260.868300,369.883800
12-11-2015,673.000000,731.000000
12-08-2015,523.750000,663.080000
02-06-2015,301.049000,362.392400
16-12-2015,663.560000,750.000000
21-09-2015,381.031000,418.704000
02-02-2016,376.200000,541.305000
17-11-2015,442.442000,510.503000
04-01-2016,446.277200,497.810000
15-12-2015,665.030000,753.000000
17-09-2015,526.980000,637.790000
26-05-2015,285.554000,365.921600
24-06-2015,293.680200,378.000000
09-11-2015,658.650000,730.200000
06-10-2015,360.030000,428.022800
30-09-2015,348.753600,398.164800
18-11-2015,426.696600,472.927000
25-02-2015,245.225500,375.130000
24-12-2015,457.711500,487.207500
24-02-2015,378.650000,530.000000
13-02-2015,245.966500,364.044500
16-03-2015,244.450800,369.136500
30-07-2015,342.972500,441.000000
28-09-2015,520.020000,610.340000
21-04-2015,391.310000,537.510000
18-08-2015,535.040000,661.900000
24-07-2015,578.990000,647.000000
22-04-2015,274.337000,363.392000
04-11-2015,414.321600,483.740000
01-10-2015,352.590000,425.859000
09-03-2015,378.400000,566.860000
19-05-2015,424.870000,533.980000
06-11-2015,655.000000,731.500000
26-02-2015,384.070000,543.210000
07-05-2015,275.697500,361.553100
11-02-2015,371.230000,535.300000
30-11-2015,675.900000,748.810000
29-10-2015,617.700000,710.500000
31-08-2015,346.014800,439.278000
07-08-2015,529.160000,640.230000
29-06-2015,300.136200,357.006800
25-08-2015,487.490000,614.910000
10-11-2015,653.000000,724.400000
17-02-2015,264.404000,355.439500
18-02-2015,375.420000,541.400000
25-11-2015,675.000000,748.140000
14-01-2016,580.250000,705.380000
13-07-2015,448.290000,532.880000
01-05-2015,423.820000,538.430000
17-06-2015,428.360000,529.370000
12-10-2015,539.960000,642.090000
13-10-2015,546.260000,643.150000
26-10-2015,602.300000,701.550000
22-01-2016,588.730000,723.600000
22-06-2015,292.790000,377.713000
13-04-2015,383.530000,538.410000
24-09-2015,530.550000,616.640000
17-12-2015,462.400000,503.197200
28-04-2015,438.510000,554.640000
29-07-2015,530.920000,628.800000
11-05-2015,298.431900,376.859000
26-01-2016,410.346000,464.002500
23-07-2015,491.660000,661.270000
22-12-2015,666.830000,751.650000
30-04-2015,294.705900,383.509000
02-09-2015,338.410300,399.689400
02-10-2015,338.573400,418.968000
30-06-2015,434.200000,526.020000
08-12-2015,663.130000,757.890000
06-04-2015,251.668000,367.231800
11-03-2015,370.610000,555.140000
23-02-2015,383.440000,536.050000
16-06-2015,284.180500,359.312000
29-12-2015,474.586000,536.683000
02-11-2015,627.130000,711.060000
24-11-2015,674.140000,752.000000
30-12-2015,691.890000,776.600000
22-07-2015,335.333100,429.578500
12-02-2015,375.100000,537.250000
03-02-2016,553.500000,770.220000
