#Date,amazon,google
#Date,amazon,google
08-07-2015,434.350000,521.050000
08-06-2015,425.620000,533.310000
29-09-2015,506.000000,597.280000
30-09-2015,505.440000,603.280000
08-04-2015,374.660000,538.380000
27-11-2015,680.800000,748.460000
26-01-2016,603.450000,713.850000
16-10-2015,565.270000,664.110000
10-03-2015,377.450000,564.250000
29-12-2015,677.980000,766.690000
20-04-2015,378.550000,525.600000
08-12-2015,683.023900,773.047800
14-10-2015,551.340000,653.210000
17-07-2015,477.700000,649.000000
15-07-2015,463.040000,560.130000
28-07-2015,536.000000,632.830000
06-10-2015,545.500000,638.840000
29-01-2016,571.980000,731.530000
06-03-2015,385.520000,574.880000
07-08-2015,529.160000,640.230000
23-12-2015,666.500000,753.470000
10-06-2015,426.460000,529.360000
05-01-2016,646.860000,746.450000
02-02-2016,587.100000,815.880000
03-11-2015,629.530000,718.860000
11-12-2015,651.230000,741.160000
01-12-2015,673.750000,747.110000
29-06-2015,434.980000,525.010000
21-08-2015,507.360000,639.780000
22-12-2015,666.830000,751.650000
12-08-2015,539.462500,676.341600
06-05-2015,421.430000,531.240000
28-05-2015,429.710000,538.010000
21-04-2015,410.875500,521.384700
30-12-2015,691.890000,776.600000
16-07-2015,488.775000,570.771200
02-06-2015,430.070000,532.930000
08-01-2016,644.446400,731.450000
31-03-2015,373.240000,550.000000
02-07-2015,437.000000,521.080000
24-09-2015,530.550000,616.640000
20-11-2015,663.950000,746.530000
17-04-2015,382.630000,528.660000
11-05-2015,432.510000,538.370000
25-09-2015,542.570000,629.770000
10-04-2015,384.310000,542.290000
01-07-2015,461.317500,535.224600
30-11-2015,675.900000,748.810000
18-05-2015,447.300000,532.010000
28-08-2015,517.500000,601.179000
02-12-2015,681.000000,768.900000
01-10-2015,511.000000,608.370000
10-07-2015,440.490000,526.290000
13-04-2015,383.530000,538.410000
23-10-2015,648.564000,734.775000
13-05-2015,429.980000,530.560000
11-08-2015,523.650000,669.200000
24-02-2015,378.650000,530.000000
16-11-2015,640.920000,715.600000
17-06-2015,428.360000,529.370000
20-07-2015,492.570000,659.240000
12-10-2015,566.958000,642.090000
31-08-2015,516.440000,627.540000
23-03-2015,378.070000,560.430000
01-04-2015,383.263000,548.600000
26-08-2015,484.020000,610.350000
01-02-2016,578.150000,750.460000
23-04-2015,390.210000,541.000000
26-06-2015,463.848000,553.377800
15-05-2015,428.000000,539.180000
07-04-2015,376.150000,538.080000
28-09-2015,520.020000,610.340000
05-08-2015,538.800000,634.330000
19-08-2015,533.740000,656.600000
24-08-2015,463.580000,573.000000
19-02-2015,373.490000,538.040000
09-03-2015,378.400000,566.860000
06-11-2015,655.000000,731.500000
18-12-2015,668.650000,746.510000
13-07-2015,448.290000,532.880000
31-12-2015,699.801600,769.500000
30-10-2015,626.010000,715.730000
13-08-2015,527.370000,659.320000
30-03-2015,371.870000,551.620000
