#Date,amazon,google
#Date,amazon,google
01-07-2015,439.350000,524.730000
02-11-2015,627.130000,711.060000
17-04-2015,264.014700,343.629000
08-12-2015,663.130000,757.890000
29-05-2015,427.230000,537.370000
06-02-2015,374.870000,527.640000
21-08-2015,334.857600,447.846000
28-01-2016,395.440500,498.331800
09-02-2015,371.000000,528.000000
21-04-2015,254.351500,376.257000
01-10-2015,511.000000,608.370000
22-09-2015,539.710000,627.000000
06-10-2015,370.940000,447.188000
10-08-2015,528.520000,639.480000
30-10-2015,626.010000,715.730000
10-03-2015,377.450000,564.250000
10-04-2015,269.017000,352.488500
02-06-2015,283.846200,362.392400
01-04-2015,245.586000,362.076000
18-02-2015,247.777200,378.980000
28-12-2015,439.269600,519.514800
08-06-2015,425.620000,533.310000
22-07-2015,485.990000,660.890000
02-09-2015,353.563000,423.913000
01-06-2015,430.400000,536.790000
15-05-2015,295.320000,350.467000
03-12-2015,448.430400,528.546900
10-11-2015,653.000000,724.400000
27-07-2015,527.750000,621.000000
13-05-2015,296.686200,350.169600
27-01-2016,601.990000,713.670000
06-03-2015,262.153600,385.169600
04-08-2015,365.486100,433.609800
28-04-2015,298.186800,388.248000
04-02-2015,358.380000,529.240000
19-11-2015,445.543300,509.730600
17-11-2015,650.650000,729.290000
11-09-2015,521.070000,619.750000
17-02-2015,377.720000,546.830000
27-03-2015,367.110000,553.000000
17-12-2015,680.000000,762.420000
22-04-2015,391.910000,534.400000
11-12-2015,651.230000,741.160000
31-08-2015,346.014800,426.727200
30-06-2015,434.200000,526.020000
17-07-2015,477.700000,649.000000
05-08-2015,538.800000,634.330000
18-05-2015,298.200000,361.766800
08-05-2015,430.750000,536.650000
02-07-2015,437.000000,521.080000
24-12-2015,431.177500,502.198500
06-01-2016,404.300000,511.000000
07-01-2016,435.260000,489.307700
24-09-2015,530.550000,616.640000
29-06-2015,304.486000,351.756700
30-04-2015,286.163700,372.551600
29-09-2015,333.960000,394.204800
25-02-2015,256.543600,364.412000
02-12-2015,681.000000,768.900000
17-09-2015,358.346400,420.941400
23-03-2015,253.306900,386.696700
15-07-2015,324.128000,364.084500
20-05-2015,286.008000,371.558100
27-11-2015,680.800000,748.460000
12-03-2015,368.820000,553.510000
08-04-2015,258.515400,360.714600
26-03-2015,369.590000,557.590000
12-05-2015,431.080000,531.600000
11-02-2015,371.230000,535.300000
01-09-2015,344.406600,403.581200
24-08-2015,463.580000,573.000000
20-07-2015,492.570000,659.240000
03-11-2015,428.080400,467.259000
05-05-2015,279.081000,349.836500
24-02-2015,378.650000,530.000000
30-11-2015,446.094000,524.167000
15-12-2015,665.030000,753.000000
06-08-2015,539.300000,645.000000
07-05-2015,424.150000,523.990000
30-07-2015,369.355000,409.500000
22-10-2015,562.700000,646.700000
17-08-2015,531.290000,656.800000
14-07-2015,462.320000,546.760000
11-08-2015,366.555000,455.056000
21-09-2015,544.330000,634.400000
16-12-2015,663.560000,750.000000
29-12-2015,677.980000,766.690000
20-01-2016,383.764800,454.482600
23-02-2015,268.408000,348.432500
20-04-2015,378.550000,525.600000
10-07-2015,308.343000,368.403000
09-06-2015,291.842400,353.465200
05-11-2015,647.100000,729.470000
21-01-2016,395.770200,491.526000
19-02-2015,250.238300,360.486800
24-07-2015,578.990000,647.000000
18-03-2015,369.970000,552.500000
12-02-2015,375.100000,537.250000
25-01-2016,597.990000,723.580000
18-12-2015,668.650000,746.510000
14-04-2015,383.510000,536.250000
03-09-2015,514.500000,617.000000
26-06-2015,287.144000,354.591600
09-12-2015,678.000000,759.170000
11-01-2016,416.486400,494.460900
23-12-2015,459.885000,527.429000
18-11-2015,646.510000,727.580000
04-12-2015,439.560000,527.170000
01-05-2015,423.820000,538.430000
23-06-2015,435.590000,539.640000
20-08-2015,530.390000,655.460000
04-09-2015,328.449000,396.000000
04-05-2015,424.800000,538.530000
30-09-2015,333.590400,392.132000
28-10-2015,612.300000,707.330000
21-07-2015,322.014000,438.990700
22-05-2015,284.823000,361.900500
19-10-2015,570.760000,661.180000
14-12-2015,442.807500,489.581400
23-11-2015,671.500000,757.450000
04-11-2015,627.760000,722.000000
07-12-2015,465.570600,499.050500
25-09-2015,542.570000,629.770000
25-11-2015,675.000000,748.140000
04-06-2015,434.400000,537.760000
04-01-2016,452.840100,482.950000
15-09-2015,345.345000,419.889000
26-08-2015,484.020000,610.350000
02-10-2015,333.443500,406.824000
13-07-2015,448.290000,532.880000
16-10-2015,565.270000,664.110000
29-04-2015,426.750000,550.470000
14-10-2015,551.340000,653.210000
28-05-2015,287.905700,349.706500
12-11-2015,673.000000,731.000000
19-06-2015,440.260000,537.210000
31-07-2015,366.581200,423.024600
20-03-2015,248.351400,393.155000
18-08-2015,353.126400,430.235000
15-01-2016,572.240000,692.290000
26-01-2016,398.277000,464.002500
16-09-2015,521.980000,635.470000
03-08-2015,537.450000,625.340000
01-02-2016,375.797500,502.808200
24-03-2015,373.990000,562.560000
19-01-2016,577.090000,703.300000
11-05-2015,432.510000,538.370000
09-03-2015,378.400000,566.860000
30-12-2015,470.485200,520.322000
19-05-2015,424.870000,533.980000
04-03-2015,385.710000,571.870000
07-07-2015,435.680000,523.130000
02-03-2015,247.552500,386.765700
31-03-2015,242.606000,374.000000
19-03-2015,254.231600,391.573000
14-08-2015,528.250000,655.010000
27-02-2015,384.000000,554.240000
27-04-2015,443.860000,563.390000
14-01-2016,406.175000,458.497000
09-09-2015,361.560000,416.217400
10-02-2015,371.190000,529.300000
13-01-2016,620.880000,730.850000
16-07-2015,465.500000,565.120000
21-10-2015,563.870000,654.150000
