#Date,amazon,google
#Date,amazon,google
10-12-2015,665.590000,752.850000
07-04-2015,376.150000,538.080000
27-11-2015,680.800000,748.460000
29-05-2015,427.230000,537.370000
14-01-2016,580.250000,705.380000
20-11-2015,663.950000,746.530000
28-04-2015,438.510000,554.640000
05-06-2015,429.660000,536.350000
01-06-2015,430.400000,536.790000
17-12-2015,680.000000,762.420000
21-07-2015,434.231000,563.480600
18-11-2015,549.533500,640.270400
17-03-2015,371.110000,551.710000
08-12-2015,663.130000,757.890000
06-07-2015,435.230000,519.500000
05-03-2015,385.610000,575.020000
07-12-2015,674.740000,767.770000
03-08-2015,537.450000,625.340000
17-02-2015,377.720000,546.830000
09-06-2015,422.960000,527.560000
12-08-2015,523.750000,663.080000
13-11-2015,663.570000,729.170000
23-02-2015,337.427200,455.642500
12-05-2015,366.418000,478.440000
11-06-2015,380.415200,484.578000
01-07-2015,439.350000,524.730000
15-09-2015,460.460000,551.496000
11-08-2015,523.650000,669.200000
22-07-2015,485.990000,660.890000
06-03-2015,385.520000,574.880000
13-05-2015,429.980000,530.560000
01-04-2015,331.169000,471.796000
19-06-2015,440.260000,537.210000
29-09-2015,506.000000,597.280000
17-06-2015,428.360000,529.370000
14-12-2015,564.740000,645.357300
10-06-2015,366.755600,471.130400
24-11-2015,674.140000,752.000000
18-12-2015,668.650000,746.510000
31-12-2015,686.080000,769.500000
30-11-2015,675.900000,748.810000
09-02-2015,371.000000,528.000000
24-09-2015,530.550000,616.640000
19-05-2015,424.870000,533.980000
20-05-2015,420.600000,538.490000
05-02-2015,366.000000,523.790000
08-06-2015,425.620000,533.310000
02-10-2015,456.561100,540.408000
29-04-2015,426.750000,550.470000
31-07-2015,539.090000,631.380000
29-07-2015,530.920000,628.800000
24-06-2015,387.123900,464.400000
21-05-2015,428.000000,537.950000
14-08-2015,528.250000,655.010000
06-10-2015,545.500000,638.840000
27-04-2015,443.860000,563.390000
08-09-2015,508.690000,612.490000
08-05-2015,430.750000,536.650000
15-06-2015,427.660000,528.000000
03-11-2015,629.530000,718.860000
12-02-2015,375.100000,537.250000
26-01-2016,537.070500,635.326500
23-10-2015,617.680000,727.500000
17-08-2015,467.535200,558.280000
20-08-2015,477.351000,570.250200
15-12-2015,665.030000,753.000000
19-11-2015,664.990000,738.740000
24-12-2015,663.350000,749.550000
01-09-2015,499.140000,602.360000
16-04-2015,383.690000,529.900000
11-09-2015,442.909500,545.380000
26-03-2015,369.590000,557.590000
27-10-2015,608.600000,707.380000
10-08-2015,454.527200,562.742400
10-03-2015,377.450000,564.250000
20-10-2015,497.640000,597.636000
28-07-2015,536.000000,632.830000
11-12-2015,651.230000,741.160000
10-07-2015,440.490000,526.290000
11-03-2015,370.610000,555.140000
22-10-2015,562.700000,646.700000
21-09-2015,544.330000,634.400000
04-08-2015,529.690000,628.420000
02-11-2015,627.130000,711.060000
25-11-2015,675.000000,748.140000
02-06-2015,430.070000,532.930000
06-01-2016,622.000000,730.000000
13-04-2015,383.530000,538.410000
15-05-2015,428.000000,539.180000
19-03-2015,332.744300,486.669300
23-07-2015,491.660000,661.270000
24-04-2015,439.000000,566.100000
04-05-2015,424.800000,538.530000
26-08-2015,430.777800,524.901000
30-12-2015,691.890000,776.600000
24-08-2015,463.580000,573.000000
20-02-2015,378.620000,543.130000
05-08-2015,474.144000,551.867100
08-01-2016,619.660000,731.450000
16-12-2015,583.932800,660.000000
15-07-2015,463.040000,560.130000
06-11-2015,655.000000,731.500000
04-09-2015,497.650000,600.000000
11-01-2016,612.480000,716.610000
12-06-2015,431.250000,531.600000
01-05-2015,381.438000,479.202700
27-05-2015,384.705000,463.536000
12-11-2015,673.000000,731.000000
10-04-2015,384.310000,542.290000
03-02-2016,553.500000,770.220000
