#Date,amazon,google
#Date,amazon,google
25-06-2015,438.070000,538.870000
21-12-2015,668.500000,746.130000
20-10-2015,572.000000,664.040000
13-08-2015,543.191100,679.099600
19-01-2016,577.090000,703.300000
21-01-2016,573.580000,702.180000
19-02-2015,373.490000,538.040000
14-10-2015,551.340000,653.210000
01-05-2015,423.820000,538.430000
22-01-2016,588.730000,723.600000
30-12-2015,691.890000,776.600000
07-05-2015,424.150000,523.990000
10-06-2015,426.460000,529.360000
22-09-2015,539.710000,627.000000
20-08-2015,530.390000,655.460000
25-03-2015,375.170000,570.500000
02-06-2015,430.070000,532.930000
11-05-2015,432.510000,538.370000
07-04-2015,376.150000,538.080000
05-11-2015,647.100000,729.470000
21-09-2015,544.330000,634.400000
13-04-2015,383.530000,538.410000
16-07-2015,465.500000,565.120000
13-11-2015,663.570000,729.170000
06-02-2015,374.870000,527.640000
10-04-2015,384.310000,542.290000
29-01-2016,571.980000,731.530000
16-03-2015,370.380000,550.950000
24-04-2015,439.000000,566.100000
20-11-2015,663.950000,746.530000
06-08-2015,539.300000,645.000000
21-05-2015,428.000000,537.950000
02-02-2016,581.400000,800.190000
17-06-2015,428.360000,529.370000
08-09-2015,508.690000,612.490000
23-06-2015,435.590000,539.640000
05-01-2016,646.860000,746.450000
18-08-2015,535.040000,661.900000
01-02-2016,578.150000,780.478400
12-10-2015,539.960000,642.090000
02-07-2015,437.000000,521.080000
17-07-2015,477.700000,649.000000
27-01-2016,601.990000,713.670000
16-12-2015,663.560000,750.000000
21-04-2015,391.310000,537.510000
15-04-2015,384.650000,528.700000
02-11-2015,627.130000,711.060000
23-12-2015,666.500000,753.470000
30-10-2015,626.010000,715.730000
17-08-2015,531.290000,656.800000
03-06-2015,434.400000,539.910000
07-12-2015,674.740000,767.770000
20-03-2015,376.290000,561.650000
29-06-2015,430.630200,535.510200
09-04-2015,380.660000,541.030000
31-08-2015,542.262000,646.366200
13-03-2015,371.520000,553.500000
23-04-2015,390.210000,541.000000
26-02-2015,384.070000,543.210000
23-02-2015,383.440000,536.050000
09-12-2015,678.000000,759.170000
04-11-2015,627.760000,722.000000
07-07-2015,435.680000,523.130000
03-12-2015,679.440000,766.010000
24-12-2015,643.449500,757.045500
04-12-2015,666.000000,753.100000
08-06-2015,425.620000,533.310000
02-12-2015,681.000000,768.900000
13-05-2015,429.980000,530.560000
15-10-2015,558.705000,654.660000
25-09-2015,542.570000,629.770000
24-07-2015,578.990000,653.470000
01-04-2015,383.263000,565.058000
17-09-2015,526.980000,637.790000
02-09-2015,505.090000,605.590000
24-11-2015,674.140000,752.000000
23-10-2015,617.680000,727.500000
16-10-2015,565.270000,664.110000
22-07-2015,485.990000,660.890000
19-08-2015,533.740000,656.600000
21-10-2015,563.870000,654.150000
08-05-2015,435.057500,542.016500
13-07-2015,448.290000,532.880000
15-05-2015,428.000000,539.180000
14-07-2015,462.320000,546.760000
17-02-2015,377.720000,546.830000
16-11-2015,640.920000,715.600000
12-05-2015,431.080000,531.600000
18-09-2015,534.620000,636.790000
29-04-2015,426.750000,550.470000
24-09-2015,530.550000,616.640000
31-03-2015,373.240000,550.000000
28-08-2015,517.500000,632.820000
14-12-2015,661.002500,771.461600
27-05-2015,427.450000,532.800000
13-02-2015,378.410000,543.350000
11-06-2015,432.290000,538.420000
05-06-2015,429.660000,536.350000
22-05-2015,431.550000,540.150000
19-10-2015,593.590400,687.627200
26-10-2015,602.300000,701.550000
09-07-2015,434.900000,523.120000
20-04-2015,378.550000,525.600000
05-08-2015,538.800000,634.330000
04-02-2015,358.380000,529.240000
06-04-2015,377.502000,548.186600
03-03-2015,383.950000,570.450000
